微博正文,是否原创,发布时间,发布工具,点赞数,转发数,评论数
",24小时奥运看点,奥运金牌,射击女子50米步枪三姿预赛,杜丽,李佩璟参赛,拳击男子49公斤级比赛,邹市明参赛,羽毛球女子单打决赛,王仪涵,李雪芮会师,羽毛球女子双打决赛,田卿,赵芸蕾冲金,男篮小组赛,中国VS巴西,游泳男子1500米自由泳决赛,孙杨冲金,更多精彩点看大图,加油,原图,",True,2012-08-04 14:58,微博 weibo.com,0,56,33
",奥运多棱镜,镜头诠释别样奥运,图片来源,新华社,原图,",True,2012-08-04 14:29,微博 weibo.com,15,13,8
",深圳货轮毒气泄漏险情排除,从深圳消防支队获悉,深圳盐田港巨轮有毒气体泄漏事件至,日凌晨险情已排除,未发生爆炸事故,未对港口附近海水造成污染,也没有人员伤亡,日,时,分许,一艘新加坡籍的八万吨国际巨型货船在停靠盐田港码头时,其装有单氰胺的集装箱发生泄漏,随时有爆炸的危险,",True,2012-08-04 14:08,微博 weibo.com,1,14,18
",伦敦奥运,感谢大家参加互动话题讨论,昨日奥运互动话题共有九名网友的留言被选登在本报奥运特刊",True,2012-08-04 12:48,微博 weibo.com,0,42,91
",美声明诽谤中国加剧南海紧张,美国昨日发表声明称,中国提升三沙市行政级别,在南海有争议地区建立新的警备区进一步加剧地区紧张局势升级风险,又表示,美国在南海领土争端中不选边站队,也没有领土野心,此时此刻将南海紧张局势责任推给中国的做法,不是选边站队又是什么,",True,2012-08-04 11:50,媒体版微博,1,148,169
",眼保健操,有用还是有害,坚持做眼保健操可缓解用眼疲劳,对眼睛有保护作用,但预防近视有待进一步科学验证,青少年近视高发,主要与用眼过度有关,课业负担重,电子产品使用多,刷累微博做套眼保健操,http,t,cn,zWpQGCx,l老版经典音乐http,t,cn,h4gleN,新版视频",True,2012-08-04 11:05,微博 weibo.com,3,122,81
",不唯GDP更重幸福感,全国省市县乡四级党委换届工作日前完成,着力提升群众幸福感是新一届党委的共识,也成为今后地方官员政绩考核的重点,专家指出,我国现行的政绩考核体系仍存缺陷,如评估主体单一,现在多以上级对下级评估为主,缺乏群众评估,专业机构评估,新闻媒体评估等",True,2012-08-04 10:21,微博 weibo.com,1,92,91
",山西洪洞矿难,名工人遇难,记者冀业,日从山西洪洞基安达煤矿透水事故抢险指挥部获悉,名遇难者遗体全部找到,善后工作陆续展开,事故原因正在调查中,据了解,名被困矿工中,获救,人,目前正在医院接受进一步治疗,其余,人全部遇难,",True,2012-08-04 09:43,媒体版微博,5,387,146
",打击组织出卖人体器官犯罪,记者,日从公安部获悉,在公安部统一协调指挥下,北京,河北,安徽,山东,河南,陕西等,个省市公安机关开展集中行动,严厉打击组织出卖人体器官犯罪,截至目前,共打掉组织出卖人体器官,黑中介,团伙,个,抓获犯罪嫌疑人,名,解救活体器官提供者,名,",True,2012-08-04 09:20,微博 weibo.com,9,104,83
",奥赛观感14,缺少,手足,之憾,每届奥运会组团时中国队都留些遗憾,这次,手球和足球又是两块空白,虽说任何国家和地区开展体育活动都会有所选择,不苛求大而全,但一个大国,像足球这样广泛普及的运动,没有理由玩不起来,或是长期落后,与其从摘金夺银来考虑发展,莫如先撂下负担培养基础,原图,",True,2012-08-04 08:47,微博 weibo.com,0,97,86
",昨日回顾,2金2银4铜,奥运金牌,男子蹦床董栋力压群雄夺冠,羽毛球混双张楠,赵芸蕾击败了队友徐晨,马晋夺金,奥运银牌,自行车女子凯林赛,郭爽不敌东道主获银牌,奥运铜牌,女子柔道名将佟文意外失手获铜牌,丁峰男子25米手枪速射获铜牌,陆春龙获男子蹦床铜牌,戴小祥获男子射箭个人赛第三,加油,原图,",True,2012-08-04 08:00,微博 weibo.com,0,57,37
",新闻史上的今天,蔡和森不仅是中国共产党早期领导者,也是党早期新闻事业的参与者,创建者,1922年,他曾主编第七,八,九期团中央机关报,先驱,还并长期主办中共机关刊物,向导,1931年8月4日蔡和森在广州英勇就义,年仅36岁,中国新闻史学会供稿,图片来自网络,北大程曼丽,原图,",True,2012-08-04 06:58,微博 weibo.com,0,74,79
",郭爽夺得场地自行车女子凯琳赛银牌,记者薛原消息,郭爽夺得场地自行车女子凯琳赛银牌,英国选手彭德尔顿夺得金牌,中国香港选手李慧诗拿下铜牌,这也是中国香港代表团的首枚奖牌,原来原创,原图,",True,2012-08-04 02:18,微博 weibo.com,0,32,27
",中国女篮首败,记者薛原消息,中国女篮55比82负于土耳其队,遭遇首败,面对欧洲亚军的防守,中国队失误达20次,目前,中国队可能以小组第三出线,原来原创,原图,",True,2012-08-04 01:41,微博 weibo.com,0,31,27
",联合国大会通过有关叙利亚问题决议,第66届联合国大会3日召开会议,投票通过有关叙利亚问题的决议,决议主要针对叙利亚政府进行谴责,指责叙利亚政府违反安理会决议和侵犯人权,同时要求叙利亚政府停止使用重武器,决议同时提及了有关谴责叙利亚反对派侵犯人权行为的内容,",True,2012-08-04 01:29,微博 weibo.com,0,93,186
",丁峰,最后的父子约定,记者薛原报道,男子手枪25米速射夺铜,丁峰依然淡定,没夺冠也有收获,两月前,丁峰父亲过世,当时丁峰回无锡陪父亲度过了最后一夜,父亲当年不同意丁峰练射击,后来却成为他坚强的后盾,病榻上的父亲已说不出话,只和他勾了勾小手指,这,是父子俩之间的约定,原来原创,原图,",True,2012-08-04 00:44,媒体版微博,0,128,107
",你好,明天,最近,电视节目,中国好声音,引发关注,人们喜欢,是因为它的,纯粹,摈弃华丽和噱头,让歌声回归真实,音乐回归本义,在担心潜规则盛行,阶层流动固化的当下,好声音,透出国人对真实,透明和纯粹的渴望,同时传递这样一个信念,只有努力才会改变,只要努力就会改变,周末愉快,原图,",True,2012-08-03 23:56,微博 weibo.com,17,1501,592
",羽毛球混双赛中国队包揽金银,刚刚结束的伦敦奥运会羽毛球混双决赛中,中国队张楠,赵芸蕾组合战胜队友徐晨,马晋,为中国队拿下第20枚金牌,这也是中国队在奥运会历史上首次实现在这个项目上包揽金银,恭喜中国羽毛球队,原图,",True,2012-08-03 23:14,微博 weibo.com,0,119,87
",男子蹦床决赛董栋夺金,刚刚结束的伦敦奥运会男子蹦床决赛中,曾在2008年奥运会上获铜牌的中国选手董栋为中国代表团摘得第19金,2008年奥运会冠军陆春龙获得铜牌,",True,2012-08-03 23:01,微博 weibo.com,5,126,82
",微赛场,丁峰25米速射夺铜,记者薛原消息,中国选手丁峰在刚刚结束的男子手枪25米速射中获得铜牌,这个项目在奥运会射击比赛中规则变动最大,决赛共打八组,六名选手采用PK赛制,从第四组开始末位淘汰,过程极为紧张,古巴选手和印度选手分获金银牌,原来原创,",True,2012-08-03 22:10,微博 weibo.com,0,37,37
",中国将就自行车金牌取消提出申诉,记者薛原伦敦消息,中国自行车队在场地自行车馆召开媒体见面会,表示将向国际自盟和国际奥委会提起申诉,在2日晚的场地自行车团体竞速赛中,中国女队在决赛战胜德国队的情况下,被判犯规获银,伦敦奥运会主办方赛后给出的官方解释是,中国队提前接力被取消成绩,原图,",True,2012-08-03 21:36,微博 weibo.com,3,1570,551
",夜话奥运,现代奥运会前80年,奥林匹克宪章,明确不接受职业选手参与,顾拜旦担心,职业选手会让体育脱离教育本意,蜕变为金钱交易,然而如今,类似美国男篮,梦之队,这样职业运动员的参与,不仅提升了赛事的观赏性和精彩程度,更为奥运增添了星光与神采,奥运与职业体育间的百年恩怨,你怎么看,原图,",True,2012-08-03 20:57,微博 weibo.com,2,87,101
",山西洪洞透水事故8名被困矿工中确认3人遇难,记者冀业从山西洪洞救援现场获悉,剩余8名被困矿工中有3人确认遇难,其余5人正在全力搜救中,为死者默哀,为其余5名矿工兄弟祈祷,",True,2012-08-03 20:31,微博 weibo.com,0,66,48
",记者吐槽奥运,10英磅,午餐,奥运会如火如荼,前方记者吃些什么,且看记者陈晨曦微博吐槽,新闻中心10磅的午餐,那块肉真心咬不动,名副其实的硬菜,金台曦罩,原图,",True,2012-08-03 19:55,微博 weibo.com,2,186,179
",微现场,中国女排负巴西,太遗憾,记者汪大昭报道,排球界有句话,说,宁可被打死,不能被吊死,中国女排与巴西队激战5局后输了球,怎不遗憾,比赛中,巴西队真打真吊,有实力,有脑子,中国队亏得曾春蕾建功,否则第四局局点的处理很难办,今天的巴西队,比打韩国时表现强得多,人民日报汪大昭,原图,",True,2012-08-03 19:16,微博 weibo.com,0,58,68
",微博让我们,碎片化,了吗,互联网特别是微博的兴起,使人们的阅读变成了快餐式,跳跃式,碎片式,往往一个热点刚兴起,就被接踵而至的新话题所取代,网民的兴趣点在页面之间来回跳跃,思维不再连贯,思考不再深入,在追新逐异中使思想应有的,深入,深刻,深度,成为牺牲品,",True,2012-08-03 18:53,微博 weibo.com,9,292,209
"转发理由,山西洪洞透水事故最新消息,记者冀业报道,17时13分,第四名矿工成功升井并送上救护车,矿工意志清醒,现场响起了掌声,经过60个小时的搜救和排水,首批4名被困矿工已全部安全升井,剩余8名矿工仍在全力搜救中,事故矿井将进一步加大排水,指挥部又派出一支百人救援抢险队伍下井进行地毯式搜救,原始用户,人民日报,转发内容,山西洪洞透水事故最新消息,记者冀业从事故现场获悉,16时20分许,第一名被困矿工已升井获救,紧急送往临汾人民医院治疗,下午14时许,随着水位下降,乘坐皮划艇的搜救人员发现巷道内矿工灯光,发现了首批4名矿工,因巷道狭窄,救援器械一次仅能救上一人,第二名矿工升井需间隔约20分钟,",False,2012-08-03 17:23,媒体版微博,0,19,30
"转发理由,山西洪洞透水事故最新消息,第三名被困矿工成功升井,原始用户,人民日报,转发内容,山西洪洞透水事故最新消息,记者冀业从事故现场获悉,16时20分许,第一名被困矿工已升井获救,紧急送往临汾人民医院治疗,下午14时许,随着水位下降,乘坐皮划艇的搜救人员发现巷道内矿工灯光,发现了首批4名矿工,因巷道狭窄,救援器械一次仅能救上一人,第二名矿工升井需间隔约20分钟,",False,2012-08-03 17:02,媒体版微博,0,13,14
"转发理由,人民日报,记者冀业前方获悉,16时40分许,第二名矿工顺利升井,并与救援人员进行了简单对话,身体状况良好,已被迅速送往当地医院,目前,两名获救矿工身体和精神状况均较正常,井下救援医护人员发现被困矿工后,已为矿工注射了营养液,并一对一陪护升井,原始用户,人民日报,转发内容,山西洪洞透水事故最新消息,记者冀业从事故现场获悉,16时20分许,第一名被困矿工已升井获救,紧急送往临汾人民医院治疗,下午14时许,随着水位下降,乘坐皮划艇的搜救人员发现巷道内矿工灯光,发现了首批4名矿工,因巷道狭窄,救援器械一次仅能救上一人,第二名矿工升井需间隔约20分钟,",False,2012-08-03 16:55,媒体版微博,0,11,11
",山西洪洞透水事故最新消息,记者冀业从事故现场获悉,16时20分许,第一名被困矿工已升井获救,紧急送往临汾人民医院治疗,下午14时许,随着水位下降,乘坐皮划艇的搜救人员发现巷道内矿工灯光,发现了首批4名矿工,因巷道狭窄,救援器械一次仅能救上一人,第二名矿工升井需间隔约20分钟,",True,2012-08-03 16:41,微博 weibo.com,1,66,22
",微评论,安放好农民工子弟的书桌,北京的农民工子弟小学同心实验学校面临关停,规范管理,确保安全,提升质量,关停或有好初衷,但弱势群体权利更需保障,何况开学在即,如果以关代管,不把工作做到细处,做在前头,没有配套措施,没有科学方案,难免造成更大不公,关爱农民工子弟,请自放好书桌始,原图,",True,2012-08-03 16:32,微博 weibo.com,0,201,115
",山西洪洞透水事故被困矿工有望今日获救,记者冀业从山西临汾洪洞县基安达煤矿透水事故救援指挥部获悉,经13台水泵奋力排水和救援人员紧张搜救,事故发生后曾与指挥部通话联系的4名矿工有望今日16时至18时首批获救升井,其余8名矿工仍在全力搜救中,目前下井抢险人员已达600人,医护力量已集结待命,",True,2012-08-03 15:44,媒体版微博,1,11,15
",央行,引导货币信贷平稳适度增长,中国人民银行,日发布的二季度货币政策执行报告指出,下一步将继续实施稳健的货币政策,综合运用多种货币政策工具组合,引导货币信贷平稳适度增长,资料显示,央行今年已两次下调存款准备金率,并多次于公开市场开展逆回购操作,向银行体系释放充裕流动性,",True,2012-08-03 15:17,媒体版微博,0,21,13
",大秦铁路抚宁段交通事故致9死4伤,记者赵梓斌秦皇岛消息,今早6时许,大秦铁路抚宁段迷雾河铁路桥上发生一起重大交通事故,造成9人死亡,4人受伤,据悉,因强降雨冲垮与大秦铁路并行的三抚公路便道,河北省抚宁县村民越过铁路护网进入铁路,被停车不及的货物列车撞上,目前,具体事故原因正在调查,",True,2012-08-03 14:49,媒体版微博,0,46,31
",24小时奥运看点,射击男子50米步枪卧射比赛,朱启南,王炜一参赛,排球女子小组赛,巴西VS中国,乒乓球女子团体赛预赛,中国VS西班牙,游泳男子1500米自由泳预赛,孙杨,戴骏参赛,柔道女子78公斤级比赛,佟文参赛,更多精彩点看大图,原图,",True,2012-08-03 14:23,微博 weibo.com,0,50,27
